Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,Temperature_T_type
639.615,0.009468667,0,67.28454088,62.981111,7.256862823,-2.474706093,473,35.2,100.2,0,21.9375,0,0.92,70.67124443
639.715,0.009388934,0,67.25578656,62.981111,7.266572917,-2.510569522,473,35.2,100.2,0,21.9375,0,0.92,70.65690688
639.815,0.009388934,0,67.26537135,62.96192483,7.234205938,-2.490645395,474,35.2,100.2,0,21.9375,0,0.92,70.64256897
639.915,0.009468667,0,67.26537135,62.97151793,7.256862823,-2.546432951,474,35.2,100.2,0,21.90625,0,0.92,70.6318153
640.015,0.009349067,0,67.27495613,62.9523317,7.253626125,-2.478690918,474,35.2,100.2,0,21.90625,0,0.92,70.62106141
640.115,0.0094288,0,67.23661692,62.96192483,7.234205938,-2.41493371,474,35.2,100.2,0,21.90625,0,0.92,70.61747674
640.215,0.009468667,0,67.19827739,62.96192483,7.205075658,-2.490645395,474,35.2,100.2,0,21.90625,0,0.92,70.61389205
640.315,0.0094288,0,67.1791075,62.9523317,7.230969241,-2.478690918,474,35.2,100.2,0,21.9375,0,0.92,70.59955304
640.415,0.0094288,0,67.22703206,62.96192483,7.24715273,-2.430873012,474,35.2,100.2,0,21.9375,0,0.92,70.59596823
640.515,0.009349067,0,67.2078623,62.93314534,7.24715273,-2.474706093,474,35.2,100.2,0,21.9375,0,0.92,70.58879854
640.615,0.0094288,0,67.16952253,62.94273854,7.253626125,-2.410948885,474,35.2,100.2,0,21.90625,0,0.92,70.59238339
640.715,0.009388934,0,67.16952253,62.92355212,7.185655471,-2.462751616,474,35.2,100.2,0,21.90625,0,0.92,70.57445888
640.815,0.009468667,0,67.1791075,62.94273854,7.237442636,-2.490645395,474,35.2,100.2,0,21.90625,0,0.92,70.54936361
640.915,0.009309201,0,67.16952253,62.91395887,7.260099521,-2.466736442,474,35.2,100.2,0,21.90625,0,0.92,70.5565338
641.015,0.009309201,0,67.1791075,62.91395887,7.243916032,-2.462751616,474,35.2,100.2,0,21.90625,0,0.92,70.55294872
641.115,0.009309201,0,67.1791075,62.93314534,7.24715273,-2.49463022,474,35.2,100.2,0,21.90625,0,0.92,70.54936361
641.215,0.009388934,0,67.1407675,62.89477226,7.253626125,-2.478690918,475,35.2,100.2,0,21.9375,0,0.92,70.54577848
641.315,0.009388934,0,67.1407675,62.90436558,7.256862823,-2.486660569,475,35.2,100.2,0,21.9375,0,0.92,70.53143773
641.415,0.009309201,0,67.13118245,62.87558554,7.218022449,-2.534478475,475,35.2,100.2,0,21.9375,0,0.92,70.52068193
641.515,0.009309201,0,67.12159737,62.89477226,7.240679334,-2.478690918,475,35.2,100.2,0,21.9375,0,0.92,70.52068193
641.615,0.009349067,0,67.12159737,62.85639869,7.195365564,-2.359146154,475,35.2,100.2,0,21.9375,0,0.92,70.50634054
641.715,0.009269334,0,67.12159737,62.83721172,7.205075658,-2.462751616,475,35.2,100.2,0,21.9375,0,0.92,70.4991697
641.815,0.009229467,0,67.10242717,62.84680522,7.218022449,-2.582296381,475,35.2,100.2,0,21.9375,0,0.92,70.4991697
641.915,0.009309201,0,67.08325689,62.87558554,7.159761888,-2.391024758,476,35.2,100.2,0,21.9375,0,0.92,70.48841328
642.015,0.009229467,0,67.08325689,62.85639869,7.211549054,-2.462751616,476,35.2,100.2,0,21.9375,0,0.92,70.47765665
642.115,0.009189601,0,67.07367171,62.85639869,7.234205938,-2.490645395,476,35.2,100.2,0,21.9375,0,0.92,70.47048545
642.215,0.009309201,0,67.07367171,62.83721172,7.195365564,-2.430873012,476,35.2,100.2,0,21.9375,0,0.92,70.45972848
642.315,0.009269334,0,67.04491607,62.85639869,7.256862823,-2.442827489,476,35.2,100.2,0,21.9375,0,0.92,70.46331416
642.415,0.009269334,0,67.02574555,62.82761818,7.237442636,-2.391024758,476,35.2,100.2,0,21.9375,0,0.92,70.43104222
642.515,0.009269334,0,67.04491607,62.83721172,7.256862823,-2.474706093,476,35.2,100.2,0,21.9375,0,0.92,70.43821392
642.615,0.009229467,0,67.05450131,62.7988374,7.224495845,-2.438842663,476,35.2,100.2,0,21.9375,0,0.92,70.44897131
642.715,0.009229467,0,67.01616025,62.7988374,7.211549054,-2.466736442,476,35.2,100.2,0,21.9375,0,0.92,70.44179974
642.815,0.009189601,0,67.01616025,62.78924374,7.17270868,-2.418918536,476,35.2,100.2,0,21.9375,0,0.92,70.43821392
642.915,0.009189601,0,67.01616025,62.81802462,7.230969241,-2.49463022,476,35.2,100.2,0,21.9375,0,0.92,70.42745633
643.015,0.009229467,0,67.02574555,62.7988374,7.221259147,-2.37110063,476,35.2,100.2,0,21.9375,0,0.92,70.39876842
643.115,0.009070001,0,67.01616025,62.77965005,7.185655471,-2.41493371,476,35.2,100.2,0,21.9375,0,0.92,70.40594054
643.215,0.009229467,0,66.9969896,62.77005633,7.179182075,-2.462751616,476,35.2,100.2,0,21.9375,0,0.92,70.38801007
643.315,0.009229467,0,66.94906262,62.77965005,7.211549054,-2.418918536,475,35.2,100.2,0,21.9375,0,0.92,70.38083773
643.415,0.009189601,0,66.97781887,62.77005633,7.243916032,-2.466736442,475,35.2,100.2,0,21.9375,0,0.92,70.39159621
643.515,0.009189601,0,66.96823348,62.76046258,7.237442636,-2.406964059,475,35.2,100.2,0,21.9375,0,0.92,70.37725152
643.615,0.009189601,0,66.95864806,62.78924374,7.214785751,-2.398994408,475,35.2,100.2,0,21.9375,0,0.92,70.37366529
643.715,0.009149734,0,66.97781887,62.74127498,7.205075658,-2.339222026,475,35.2,100.2,0,21.9375,0,0.92,70.36649276
643.815,0.009149734,0,66.93947716,62.74127498,7.166235284,-2.375085456,475,35.2,100.2,0,21.9375,0,0.92,70.34856104
643.915,0.009149734,0,66.94906262,62.75086879,7.211549054,-2.383055107,475,35.2,100.2,0,21.9375,0,0.92,70.31986909
644.015,0.009149734,0,66.92989168,62.75086879,7.218022449,-2.442827489,473,35.2,100.2,0,21.9375,0,0.92,70.33780173
644.115,0.009109868,0,66.92989168,62.72208726,7.182418773,-2.470721267,473,35.2,100.2,0,21.9375,0,0.92,70.34138819
644.215,0.009070001,0,66.92989168,62.75086879,7.192128867,-2.594250857,473,35.2,100.2,0,21.9375,0,0.92,70.33062875
644.315,0.009149734,0,66.90113513,62.72208726,7.169471982,-2.41493371,473,35.2,100.2,0,21.9375,0,0.92,70.31986909
644.415,0.009070001,0,66.90113513,62.71249335,7.179182075,-2.45079714,473,35.2,100.2,0,21.9375,0,0.92,70.31986909
644.515,0.009149734,0,66.91072067,62.72208726,7.192128867,-2.422903361,473,35.2,100.2,0,21.9375,0,0.92,70.30193588
644.615,0.009149734,0,66.89154956,62.69330544,7.185655471,-2.470721267,473,35.2,100.2,0,21.9375,0,0.92,70.30193588
644.715,0.009070001,0,66.89154956,62.69330544,7.221259147,-2.478690918,473,35.2,100.2,0,21.9375,0,0.92,70.29117568
644.815,0.009109868,0,66.85320711,62.68371144,7.182418773,-2.323282724,473,35.2,100.2,0,21.9375,0,0.92,70.27682842
644.915,0.009030134,0,66.86279276,62.68371144,7.192128867,-2.502599871,473,35.2,100.2,0,21.9375,0,0.92,70.27324155
645.015,0.008990268,0,66.87237838,62.70289941,7.182418773,-2.395009583,473,35.2,100.2,0,21.9375,0,0.92,70.2875889
645.115,0.009109868,0,66.85320711,62.66452334,7.15652519,-2.582296381,473,35.2,100.2,0,21.9375,0,0.92,70.2624808
645.215,0.009070001,0,66.86279276,62.68371144,7.205075658,-2.37110063,473,35.2,100.2,0,21.9375,0,0.92,70.2624808
645.315,0.009070001,0,66.85320711,62.6741174,7.221259147,-2.486660569,473,35.2,100.2,0,21.9375,0,0.92,70.25171984
645.415,0.009070001,0,66.83403576,62.65492924,7.20183896,-2.406964059,472,35.2,100.2,0,21.9375,0,0.92,70.2481328
645.515,0.009070001,0,66.83403576,62.63574095,7.162998586,-2.438842663,472,35.2,100.2,0,21.9375,0,0.92,70.2301973
645.615,0.009030134,0,66.83403576,62.64533511,7.208312356,-2.323282724,472,35.2,100.2,0,21.9375,0,0.92,70.22302293
645.715,0.008950401,0,66.81486433,62.62614676,7.214785751,-2.343206852,472,35.2,100.2,0,21.9375,0,0.92,70.21226122
645.815,0.009070001,0,66.83403576,62.62614676,7.175945377,-2.32726755,472,35.2,100.2,0,21.9375,0,0.92,70.21943572
645.915,0.009030134,0,66.80527858,62.63574095,7.153288493,-2.426888187,472,35.2,100.2,0,21.9375,0,0.92,70.20867393
646.015,0.008990268,0,66.79569281,62.62614676,7.146815097,-2.383055107,472,35.2,100.2,0,21.9375,0,0.92,70.19791194
646.115,0.009070001,0,66.76693538,62.60695828,7.205075658,-2.347191677,475,35.2,100.2,0,21.9375,0,0.92,70.18714974
646.215,0.008950401,0,66.76693538,62.60695828,7.205075658,-2.430873012,475,35.2,100.2,0,21.9375,0,0.92,70.16921229
646.315,0.009030134,0,66.77652121,62.60695828,7.198602262,-2.383055107,475,35.2,100.2,0,21.9375,0,0.92,70.1835623
646.415,0.008990268,0,66.77652121,62.58776967,7.153288493,-2.418918536,475,35.2,100.2,0,21.9375,0,0.92,70.16203714
646.515,0.009030134,0,66.73817776,62.56858094,7.130631608,-2.355161328,475,35.2,100.2,0,21.9375,0,0.92,70.15844954
646.615,0.008990268,0,66.76693538,62.58776967,7.179182075,-2.410948885,475,35.2,100.2,0,21.9375,0,0.92,70.14409888
646.715,0.008990268,0,66.74776365,62.56858094,7.140341701,-2.287419295,475,35.2,100.2,0,21.9375,0,0.92,70.15844954
646.815,0.009070001,0,66.74776365,62.59736399,7.146815097,-2.426888187,478,35.2,100.2,0,21.9375,0,0.92,70.14768658
646.915,0.009030134,0,66.73817776,62.54939208,7.185655471,-2.502599871,478,35.2,100.2,0,21.9375,0,0.92,70.12974786
647.015,0.008870668,0,66.73817776,62.55898653,7.169471982,-2.379070281,478,35.2,100.2,0,21.9375,0,0.92,70.12616005
647.115,0.008870668,0,66.73817776,62.55898653,7.130631608,-2.303358597,478,35.2,100.2,0,21.9375,0,0.92,70.12616005
647.215,0.008950401,0,66.72859184,62.5397976,7.159761888,-2.32726755,478,35.2,100.2,0,21.9375,0,0.92,70.10463269
647.315,0.008910535,0,66.68066194,62.53020309,7.192128867,-2.363130979,478,35.2,100.2,0,21.9375,0,0.92,70.10463269
647.415,0.008910535,0,66.68066194,62.54939208,7.159761888,-2.466736442,478,35.2,100.2,0,21.9375,0,0.92,70.11898435
647.515,0.008910535,0,66.70941995,62.53020309,7.153288493,-2.37110063,478,35.2,100.2,0,21.9375,0,0.92,70.09028066
647.615,0.008910535,0,66.6710759,62.51101398,7.211549054,-2.458766791,478,35.2,100.2,0,21.9375,0,0.92,70.09028066
647.715,0.008910535,0,66.63273152,62.52060855,7.153288493,-2.367115805,478,35.2,100.2,0,21.9375,0,0.92,70.08669259
647.815,0.008950401,0,66.65190375,62.47263536,7.198602262,-2.422903361,478,35.2,100.2,0,21.9375,0,0.92,70.07951639
647.915,0.008830801,0,66.65190375,62.51101398,7.169471982,-2.351176503,478,35.2,100.2,0,21.9375,0,0.92,70.06875192
648.015,0.008870668,0,66.64231764,62.49182473,7.17270868,-2.295388946,478,35.2,100.2,0,21.9375,0,0.92,70.05439897
648.115,0.008910535,0,66.603973,62.49182473,7.137105003,-2.387039932,478,35.2,100.2,0,21.9375,0,0.92,70.04722235
648.215,0.008910535,0,66.6135592,62.47263536,7.185655471,-2.402979234,480,35.2,100.2,0,21.9375,0,0.92,70.05439897
648.315,0.008870668,0,66.62314537,62.48223007,7.175945377,-2.41493371,480,35.2,100.2,0,21.9375,0,0.92,70.04004565
648.415,0.008830801,0,66.62314537,62.47263536,7.192128867,-2.347191677,480,35.2,100.2,0,21.9375,0,0.92,70.04004565
648.515,0.008830801,0,66.603973,62.47263536,7.159761888,-2.430873012,480,35.2,100.2,0,21.9375,0,0.92,70.02569196
648.615,0.008790935,0,66.6135592,62.47263536,7.124158212,-2.387039932,480,35.2,100.2,0,21.9375,0,0.92,70.01851498
648.715,0.008790935,0,66.58480055,62.47263536,7.166235284,-2.406964059,480,35.2,100.2,0,21.9375,0,0.92,70.01133791
648.815,0.008830801,0,66.58480055,62.45344587,7.20183896,-2.28343447,480,35.2,100.2,0,21.9375,0,0.92,70.01133791
648.915,0.008790935,0,66.603973,62.45344587,7.169471982,-2.307343422,477,35.2,100.2,0,21.9375,0,0.92,69.98980614
649.015,0.008870668,0,66.5464554,62.40547156,7.140341701,-2.299373771,477,35.2,100.2,0,21.9375,0,0.92,69.98621743
649.115,0.008830801,0,66.5752143,62.42466138,7.166235284,-2.422903361,477,35.2,100.2,0,21.9375,0,0.92,69.9826287
649.215,0.008790935,0,66.5752143,62.41506648,7.162998586,-2.367115805,477,35.2,100.2,0,21.9375,0,0.92,69.96468469
649.315,0.008830801,0,66.53686906,62.44385107,7.130631608,-2.299373771,477,35.2,100.2,0,21.9375,0,0.921,69.97903994
649.415,0.008751068,0,66.55604172,62.41506648,7.15652519,-2.470721267,477,35.2,100.2,0,21.9375,0,0.921,69.96468469
649.515,0.008751068,0,66.52728269,62.41506648,7.130631608,-2.323282724,477,35.2,100.2,0,21.9375,0,0.921,69.95391802
649.615,0.008830801,0,66.52728269,62.40547156,7.143578399,-2.347191677,477,35.2,100.2,0,21.9375,0,0.921,69.94674012
649.715,0.008751068,0,66.51769631,62.37668659,7.15652519,-2.343206852,477,35.2,100.2,0,21.9375,0,0.921,69.93597309
649.815,0.008751068,0,66.5081099,62.3958766,7.179182075,-2.406964059,477,35.2,100.2,0,21.9375,0,0.921,69.92161674
649.915,0.008790935,0,66.52728269,62.37668659,7.120921514,-2.351176503,477,35.2,100.2,0,21.9375,0,0.921,69.91443842
650.015,0.008751068,0,66.48893702,62.37668659,7.185655471,-2.351176503,477,35.2,100.2,0,21.9375,0,0.921,69.91802759
650.115,0.008751068,0,66.46976405,62.37668659,7.153288493,-2.462751616,477,35.2,100.2,0,21.9375,0,0.921,69.90367078
650.215,0.008711202,0,66.46017753,62.38628161,7.104738025,-2.367115805,477,35.2,100.2,0,21.9375,0,0.921,69.8893136
650.315,0.008751068,0,66.48893702,62.36709153,7.15652519,-2.363130979,474,35.2,100.2,0,21.9375,0,0.921,69.89649224
650.415,0.008751068,0,66.46976405,62.37668659,7.140341701,-2.383055107,474,35.2,100.2,0,21.9375,0,0.92,69.8893136
650.515,0.008751068,0,66.450591,62.34790132,7.146815097,-2.339222026,474,35.2,100.2,0,21.9375,0,0.92,69.87854547
650.615,0.008671335,0,66.450591,62.34790132,7.133868306,-2.319297899,474,35.2,100.2,0,21.9375,0,0.92,69.86418765
650.715,0.008671335,0,66.43141785,62.32871099,7.146815097,-2.267495168,474,35.2,100.2,0,21.9375,0,0.92,69.86777714
650.815,0.008790935,0,66.43141785,62.33830617,7.153288493,-2.387039932,474,35.2,100.2,0,21.9375,0,0.92,69.87854547
650.915,0.008711202,0,66.43141785,62.33830617,7.140341701,-2.363130979,474,35.2,100.2,0,21.9375,0,0.92,69.84982945
651.015,0.008711202,0,66.42183125,62.32871099,7.08208114,-2.311328248,474,35.2,100.2,0,21.9375,0,0.92,69.85341904
651.115,0.008711202,0,66.42183125,62.33830617,7.133868306,-2.335237201,474,35.2,100.2,0,21.9375,0,0.92,69.82470173
651.215,0.008711202,0,66.43141785,62.31911577,7.117684816,-2.402979234,474,35.2,100.2,0,21.9375,0,0.92,69.83188119
651.315,0.008631469,0,66.41224463,62.29992524,7.153288493,-2.359146154,474,35.2,100.2,0,21.9375,0,0.92,69.82111196
651.415,0.008631469,0,66.41224463,62.29032992,7.091791234,-2.406964059,474,35.2,100.2,0,21.9375,0,0.92,69.82470173
651.515,0.008631469,0,66.38348462,62.29992524,7.098264629,-2.32726755,474,35.2,100.2,0,21.9375,0,0.92,69.82470173
651.615,0.008671335,0,66.40265798,62.30952052,7.095027932,-2.347191677,474,35.2,100.2,0,21.9375,0,0.92,69.79957288
651.715,0.008671335,0,66.39307131,62.29032992,7.091791234,-2.279449644,474,35.2,100.2,0,21.9375,0,0.92,69.79598295
651.815,0.008671335,0,66.38348462,62.2711392,7.162998586,-2.32726755,474,35.2,100.2,0,21.9375,0,0.92,69.79957288
651.915,0.008631469,0,66.35472441,62.25194834,7.12739491,-2.383055107,474,35.2,100.2,0,21.9375,0,0.92,69.78880302
652.015,0.008551735,0,66.3738979,62.24235287,7.133868306,-2.343206852,474,35.2,100.2,0,21.9375,0,0.92,69.78880302
652.115,0.008631469,0,66.36431117,62.24235287,7.101501327,-2.335237201,474,35.2,100.2,0,21.9375,0,0.92,69.77803296
652.215,0.008671335,0,66.35472441,62.26154379,7.130631608,-2.351176503,474,35.2,100.2,0,21.9375,0,0.92,69.76726269
652.315,0.008711202,0,66.3738979,62.21356624,7.130631608,-2.319297899,474,35.2,100.2,0,21.9375,0,0.92,69.75290202
652.415,0.008671335,0,66.33555083,62.23275736,7.104738025,-2.251555866,475,35.2,100.2,0,21.9375,0,0.92,69.75649222
652.515,0.008671335,0,66.35472441,62.26154379,7.140341701,-2.303358597,475,35.2,100.2,0,21.9375,0,0.92,69.72776994
652.615,0.008591602,0,66.33555083,62.20397063,7.088554536,-2.410948885,475,35.2,100.2,0,21.9375,0,0.92,69.73495065
652.715,0.008591602,0,66.30679029,62.21356624,7.101501327,-2.375085456,475,35.2,100.2,0,21.9375,0,0.92,69.72776994
652.815,0.008631469,0,66.30679029,62.21356624,7.072371047,-2.367115805,475,35.2,100.2,0,21.9375,0,0.92,69.72776994
652.915,0.008631469,0,66.30679029,62.21356624,7.078844442,-2.343206852,475,35.2,100.2,0,21.9375,0,0.92,69.70981777
653.015,0.008591602,0,66.31637716,62.20397063,7.114448119,-2.363130979,475,35.2,100.2,0,21.9375,0,0.92,69.70981777
653.115,0.008551735,0,66.27802956,62.18477932,7.088554536,-2.391024758,472,35.2,100.2,0,21.9375,0,0.92,69.70263674
653.215,0.008551735,0,66.25885562,62.22316181,7.107974723,-2.398994408,472,35.2,100.2,0,21.9375,0,0.92,69.69545561
653.315,0.008591602,0,66.2972034,62.18477932,7.130631608,-2.363130979,472,35.2,100.2,0,21.9375,0,0.92,69.6882744
653.415,0.008551735,0,66.28761649,62.20397063,7.078844442,-2.223662087,472,35.2,100.2,0,21.9375,0,0.92,69.68468376
653.515,0.008511869,0,66.27802956,62.18477932,7.114448119,-2.267495168,472,35.2,100.2,0,21.9375,0,0.92,69.6667302
653.615,0.008551735,0,66.27802956,62.16558787,7.120921514,-2.37110063,472,35.2,100.2,0,21.9375,0,0.92,69.6667302
653.715,0.008551735,0,66.2684426,62.18477932,7.095027932,-2.375085456,472,35.2,100.2,0,21.9375,0,0.92,69.65236694
653.815,0.008551735,0,66.25885562,62.18477932,7.117684816,-2.263510342,470,35.2,100.2,0,21.9375,0,0.92,69.65595779
653.915,0.008511869,0,66.2396816,62.12720459,7.075607745,-2.391024758,470,35.2,100.2,0,21.9375,0,0.92,69.64159425
654.015,0.008551735,0,66.24926862,62.1559921,7.140341701,-2.339222026,470,35.2,100.2,0,21.9375,0,0.92,69.62363931
654.115,0.008551735,0,66.2396816,62.1463963,7.101501327,-2.315313073,470,35.2,100.2,0,21.9375,0,0.92,69.63082136
654.215,0.008551735,0,66.23009455,62.1463963,7.069134349,-2.351176503,470,35.2,100.2,0,21.9375,0,0.92,69.61645718
654.315,0.008432136,0,66.22050748,62.12720459,7.091791234,-2.287419295,470,35.2,100.2,0,21.9375,0,0.92,69.62363931
654.415,0.008472002,0,66.2396816,62.12720459,7.069134349,-2.24757104,470,35.2,100.2,0,21.9375,0,0.92,69.61645718
654.515,0.008472002,0,66.22050748,62.10801275,7.056187558,-2.24757104,470,35.2,100.2,0,21.9375,0,0.92,69.60209263
654.615,0.008392269,0,66.22050748,62.10801275,7.062660953,-2.279449644,470,35.2,100.2,0,21.9375,0,0.92,69.58772771
654.715,0.008472002,0,66.22050748,62.09841678,7.05295086,-2.430873012,470,35.2,100.2,0,21.9375,0,0.92,69.59491021
654.815,0.008472002,0,66.1725718,62.07922474,7.085317838,-2.323282724,470,35.2,100.2,0,21.9375,0,0.92,69.57336242
654.915,0.008511869,0,66.1629846,62.09841678,7.088554536,-2.355161328,470,35.2,100.2,0,21.9375,0,0.92,69.57336242
655.015,0.008432136,0,66.1725718,62.08882078,7.107974723,-2.303358597,470,35.2,100.2,0,21.9375,0,0.92,69.57336242
655.115,0.008432136,0,66.18215899,62.06003257,7.088554536,-2.319297899,470,35.2,100.2,0,21.9375,0,0.92,69.56258821
655.215,0.008432136,0,66.1725718,62.06003257,7.065897651,-2.32726755,470,35.2,100.2,0,21.9375,0,0.92,69.54822228
655.315,0.008392269,0,66.1725718,62.07922474,7.137105003,-2.251555866,470,35.2,100.2,0,21.9375,0,0.92,69.54822228
655.415,0.008472002,0,66.18215899,62.04084027,7.069134349,-2.335237201,470,35.2,100.2,0,21.9375,0,0.92,69.53385597
655.515,0.008432136,0,66.1629846,62.05043644,7.043240766,-2.231631738,470,35.2,100.2,0,21.9375,0,0.92,69.52667268
655.615,0.008352402,0,66.1629846,62.02164784,7.104738025,-2.343206852,470,35.2,100.2,0,21.9375,0,0.92,69.523081
655.715,0.008312536,0,66.1629846,62.06003257,7.091791234,-2.307343422,470,35.2,100.2,0,21.9375,0,0.92,69.51589758
655.815,0.008352402,0,66.14381013,62.01205157,7.091791234,-2.287419295,470,35.2,100.2,0,21.9375,0,0.92,69.51230583
655.915,0.008432136,0,66.13422286,62.02164784,7.085317838,-2.275464819,470,35.2,100.2,0,21.9375,0,0.92,69.50871405
656.015,0.008432136,0,66.12463556,62.04084027,7.107974723,-2.359146154,470,35.2,100.2,0,21.9375,0,0.92,69.49075485
656.115,0.008352402,0,66.12463556,62.02164784,7.027057277,-2.307343422,470,35.2,100.2,0,21.9375,0,0.92,69.49434674
656.215,0.008352402,0,66.12463556,62.02164784,7.08208114,-2.303358597,470,35.2,100.2,0,21.9375,0,0.92,69.49434674
656.315,0.008352402,0,66.10546091,62.01205157,7.088554536,-2.422903361,470,35.2,100.2,0,21.9375,0,0.92,69.48357101
656.415,0.008352402,0,66.08628616,61.99285894,7.059424255,-2.303358597,470,35.2,100.2,0,21.9375,0,0.92,69.47638707
656.515,0.008272669,0,66.11504825,62.01205157,7.065897651,-2.28343447,470,35.2,100.2,0,21.9375,0,0.92,69.45124257
656.615,0.008392269,0,66.07669876,62.01205157,7.078844442,-2.470721267,470,35.2,100.2,0,21.9375,0,0.92,69.45842683
656.715,0.008352402,0,66.10546091,61.99285894,7.107974723,-2.303358597,470,35.2,100.2,0,21.9375,0,0.92,69.43687377
656.815,0.008272669,0,66.08628616,61.98326257,7.08208114,-2.267495168,470,35.2,100.2,0,21.9375,0,0.92,69.43687377
656.915,0.008312536,0,66.06711133,61.95447327,7.056187558,-2.311328248,470,35.2,100.2,0,21.9375,0,0.92,69.43687377
657.015,0.008312536,0,66.06711133,61.98326257,7.043240766,-2.323282724,470,35.2,100.2,0,21.9375,0,0.92,69.41891226
657.115,0.008272669,0,66.05752387,61.96406974,7.062660953,-2.295388946,470,35.2,100.2,0,21.9375,0,0.92,69.41531989
657.215,0.008352402,0,66.06711133,61.93528023,7.075607745,-2.235616564,470,35.2,100.2,0,21.9375,0,0.92,69.42609693
657.315,0.008272669,0,66.0479364,61.95447327,7.030293975,-2.351176503,471,35.2,100.2,0,21.9375,0,0.92,69.41172749
657.415,0.008312536,0,66.02876138,61.97366617,7.075607745,-2.351176503,471,35.2,100.2,0,21.9375,0,0.92,69.39376517
657.515,0.008352402,0,66.0383489,61.92568367,7.027057277,-2.303358597,471,35.2,100.2,0,21.9375,0,0.92,69.39376517
657.615,0.008392269,0,66.01917383,61.94487677,7.072371047,-2.263510342,471,35.2,100.2,0,21.9375,0,0.92,69.39376517
657.715,0.008312536,0,65.99999868,61.92568367,7.036767371,-2.243586215,471,35.2,100.2,0,21.9375,0,0.92,69.36502425
