Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity
28.291,4.165606817,0,22.53944166,23.48421139,10.53887445,-0.852882123,504,32,100,0,21.875,0,1.133
28.391,4.165606817,0,22.55922983,23.46444579,10.56800473,-0.964457236,504,32,100,0,21.875,0,1.133
28.491,4.165646685,0,22.52954745,23.45456286,10.55829463,-0.757246311,504,32,100,0,21.875,0,1.133
28.591,4.165686553,0,22.54933579,23.47432864,10.55182124,-0.821003519,504,32,100,0,21.875,0,1.133
28.691,4.165686553,0,22.55922983,23.46444579,10.55505794,-0.78514009,504,32,100,0,21.875,0,1.133
28.791,4.165686553,0,22.54933579,23.47432864,10.57447812,-0.797094566,504,32,100,0,21.875,0,1.133
28.891,4.165646685,0,22.54933579,23.44467984,10.57124143,-0.876791076,504,32,100,0,21.875,0,1.133
28.991,4.16556695,0,22.54933579,23.46444579,10.55505794,-0.82897317,504,32,100,0,21.875,0,1.132
29.091,4.165646685,0,22.54933579,23.47432864,10.56476803,-0.960472411,504,32,100,0,21.875,0,1.132
29.191,4.165606817,0,22.54933579,23.47432864,10.57447812,-0.777170439,504,32,100,0,21.875,0,1.132
29.291,4.165606817,0,22.52954745,23.48421139,10.50650747,-0.836942821,504,32,100,0,21.875,0,1.132
29.391,4.165606817,0,22.55922983,23.45456286,10.56153133,-0.777170439,503,32,100,0,21.875,0,1.132
29.491,4.165646685,0,22.52954745,23.46444579,10.59713501,-0.908669679,503,31.6,100,0,21.875,0,1.132
29.591,4.165726421,0,22.55922983,23.45456286,10.55829463,-0.824988344,503,31.6,100,0,21.875,0,1.132
29.691,4.165646685,0,22.54933579,23.45456286,10.60037171,-0.860851774,503,31.6,100,0,21.875,0,1.132
29.791,4.165606817,0,22.52954745,23.49409406,10.51621756,-0.821003519,503,31.6,100,0,21.875,0,1.132
29.891,4.165646685,0,22.53944166,23.47432864,10.54534784,-0.78514009,503,31.6,100,0,21.875,0,1.132
29.991,4.165606817,0,22.55922983,23.44467984,10.56800473,-0.928593807,503,31.6,100,0,21.875,0,1.132
30.091,4.165606817,0,22.54933579,23.46444579,10.54858454,-0.968442061,503,31.6,100,0,21.875,0,1.132
30.191,4.165726421,0,22.57901764,23.44467984,10.53887445,-0.761231137,503,31.6,100,0,21.875,0,1.132
30.291,4.165646685,0,22.56912378,23.47432864,10.55505794,-0.74927666,503,31.6,100,0,21.875,0,1.132
30.391,4.165606817,0,22.55922983,23.45456286,10.52592766,-0.817018693,503,31.6,100,0,21.875,0,1.132
30.491,4.165646685,0,22.53944166,23.44467984,10.55182124,-0.789124915,502,31.6,100,0,21.875,0,1.132
30.591,4.165646685,0,22.55922983,23.47432864,10.54211114,-0.74927666,502,31.6,100,0,21.875,0,1.132
30.691,4.165606817,0,22.52954745,23.46444579,10.54534784,-0.932578632,502,31.6,100,0,21.875,0,1.132
30.791,4.165606817,0,22.53944166,23.45456286,10.53887445,-0.824988344,502,31.6,100,0,21.875,0,1.132
30.891,4.165646685,0,22.54933579,23.45456286,10.55505794,-0.773185613,502,31.6,100,0,21.875,0,1.132
30.991,4.165686553,0,22.54933579,23.44467984,10.57447812,-0.848897297,502,31.6,100,0,21.875,0,1.132
31.091,4.16556695,0,22.55922983,23.46444579,10.52916435,-0.860851774,502,31.6,100,0,21.875,0,1.132
31.191,4.165606817,0,22.56912378,23.47432864,10.53563775,-0.852882123,502,31.6,100,0,21.875,0,1.132
31.291,4.165646685,0,22.53944166,23.47432864,10.53887445,-0.773185613,502,31.6,100,0,21.875,0,1.132
31.391,4.165606817,0,22.55922983,23.45456286,10.59389831,-0.82897317,502,31.6,100,0,21.875,0,1.132
31.491,4.165686553,0,22.53944166,23.46444579,10.51298086,-0.813033868,502,31.6,100,0,21.875,0,1.132
31.591,4.165726421,0,22.52954745,23.44467984,10.57124143,-0.781155264,500,31.6,100,0,21.875,0,1.132
31.691,4.165646685,0,22.56912378,23.46444579,10.57447812,-0.805064217,500,31.6,100,0,21.875,0,1.132
31.791,4.165726421,0,22.52954745,23.46444579,10.54534784,-0.777170439,500,31.6,100,0,21.875,0,1.132
31.891,4.165646685,0,22.54933579,23.46444579,10.52592766,-0.781155264,500,31.6,100,0,21.875,0,1.132
31.991,4.165686553,0,22.55922983,23.46444579,10.60037171,-0.844912472,500,31.6,100,0,21.875,0,1.132
32.091,4.165606817,0,22.54933579,23.46444579,10.58095152,-0.95250276,500,31.6,100,0,21.875,0,1.132
32.191,4.165646685,0,22.52954745,23.45456286,10.49356068,-0.821003519,500,31.6,100,0,21.875,0,1.132
32.291,4.16556695,0,22.57901764,23.47432864,10.59066161,-0.844912472,500,31.6,100,0,21.875,0,1.133
32.391,4.165646685,0,22.53944166,23.43479673,10.55505794,-0.912654505,500,31.6,100,0,21.875,0,1.133
32.491,4.165606817,0,22.53944166,23.48421139,10.54534784,-0.868821425,500,31.6,100,0,21.875,0,1.133
32.591,4.16556695,0,22.53944166,23.46444579,10.56476803,-0.836942821,500,31.6,100,0,21.875,0,1.133
32.691,4.165606817,0,22.54933579,23.46444579,10.50974417,-0.852882123,498,31.6,100,0,21.875,0,1.133
32.791,4.165606817,0,22.54933579,23.44467984,10.54211114,-0.809049042,498,31.6,100,0,21.875,0,1.133
32.891,4.165606817,0,22.54933579,23.43479673,10.51945426,-0.848897297,498,31.6,100,0,21.875,0,1.133
32.991,4.165646685,0,22.53944166,23.47432864,10.57447812,-0.809049042,498,31.6,100,0,21.875,0,1.133
33.091,4.165646685,0,22.53944166,23.47432864,10.56476803,-0.809049042,498,31.6,100,0,21.875,0,1.133
33.191,4.165606817,0,22.51965315,23.45456286,10.54858454,-0.876791076,498,31.6,100,0,21.875,0,1.133
33.291,4.165646685,0,22.53944166,23.45456286,10.56476803,-0.848897297,498,31.6,100,0,21.875,0,1.133
33.391,4.165606817,0,22.51965315,23.44467984,10.51945426,-0.793109741,498,31.6,100,0,21.875,0,1.133
33.491,4.165606817,0,22.53944166,23.45456286,10.53240105,-0.904684854,498,31.6,100,0,21.875,0,1.133
33.591,4.165606817,0,22.50975876,23.44467984,10.53887445,-0.844912472,498,31.6,100,0,21.90625,0,1.133
33.691,4.165686553,0,22.53944166,23.46444579,10.53240105,-0.91663933,498,31.6,100,0,21.90625,0,1.133
33.791,4.165606817,0,22.54933579,23.46444579,10.55505794,-0.844912472,498,31.6,100,0,21.90625,0,1.133
33.891,4.165606817,0,22.54933579,23.46444579,10.55505794,-0.896715203,498,31.6,100,0,21.90625,0,1.133
33.991,4.165646685,0,22.53944166,23.46444579,10.57771482,-0.824988344,498,31.6,100,0,21.90625,0,1.133
34.091,4.165606817,0,22.52954745,23.44467984,10.56800473,-0.78514009,498,31.6,100,0,21.90625,0,1.132
34.191,4.165646685,0,22.53944166,23.46444579,10.50650747,-0.836942821,498,31.6,100,0,21.90625,0,1.132
34.291,4.165606817,0,22.51965315,23.45456286,10.56476803,-0.836942821,498,31.6,100,0,21.90625,0,1.132
34.391,4.165686553,0,22.54933579,23.44467984,10.52592766,-0.809049042,498,31.6,100,0,21.90625,0,1.132
34.491,4.165606817,0,22.53944166,23.44467984,10.50003407,-0.809049042,498,31.6,100,0,21.90625,0,1.132
34.591,4.165686553,0,22.52954745,23.45456286,10.51945426,-0.753261486,498,31.6,100,0,21.90625,0,1.132
34.691,4.165646685,0,22.55922983,23.42491354,10.55182124,-0.852882123,498,31.6,100,0,21.90625,0,1.132
34.791,4.165646685,0,22.52954745,23.44467984,10.55829463,-0.817018693,498,31.6,100,0,21.90625,0,1.132
34.891,4.16556695,0,22.53944166,23.46444579,10.54534784,-0.852882123,498,31.6,100,0,21.90625,0,1.132
34.991,4.165606817,0,22.53944166,23.45456286,10.49679737,-0.888745552,498,31.6,100,0,21.90625,0,1.132
35.091,4.165686553,0,22.52954745,23.45456286,10.55182124,-0.896715203,498,31.6,100,0,21.90625,0,1.132
35.191,4.165646685,0,22.56912378,23.46444579,10.53887445,-0.781155264,498,31.6,100,0,21.90625,0,1.132
35.291,4.165646685,0,22.52954745,23.45456286,10.57771482,-0.78514009,498,31.6,100,0,21.90625,0,1.132
35.391,4.165606817,0,22.53944166,23.43479673,10.51621756,-0.82897317,498,31.6,100,0,21.90625,0,1.132
35.491,4.165606817,0,22.53944166,23.43479673,10.52269096,-0.868821425,498,31.6,100,0,21.90625,0,1.132
35.591,4.165686553,0,22.55922983,23.46444579,10.53563775,-0.852882123,498,31.6,100,0,21.90625,0,1.132
35.691,4.165606817,0,22.53944166,23.44467984,10.56476803,-0.844912472,498,31.6,100,0,21.90625,0,1.132
35.791,4.165686553,0,22.53944166,23.46444579,10.54211114,-0.91663933,498,31.6,100,0,21.90625,0,1.133
35.891,4.165726421,0,22.54933579,23.45456286,10.53887445,-0.856866948,498,31.6,100,0,21.90625,0,1.133
35.991,4.165646685,0,22.52954745,23.46444579,10.56153133,-0.920624156,498,31.6,100,0,21.90625,0,1.133
36.091,4.165646685,0,22.54933579,23.45456286,10.54211114,-0.856866948,498,31.6,100,0,21.90625,0,1.133
36.191,4.16556695,0,22.51965315,23.43479673,10.56153133,-0.880775901,498,31.6,100,0,21.90625,0,1.133
36.291,4.165646685,0,22.53944166,23.45456286,10.53240105,-0.844912472,498,31.6,100,0,21.90625,0,1.133
36.391,4.165646685,0,22.52954745,23.46444579,10.55829463,-0.892730377,498,31.6,100,0,21.90625,0,1.133
36.491,4.165646685,0,22.53944166,23.45456286,10.54211114,-0.880775901,498,31.6,100,0,21.90625,0,1.133
36.591,4.165606817,0,22.53944166,23.44467984,10.57447812,-0.860851774,498,31.6,100,0,21.90625,0,1.133
36.691,4.165646685,0,22.51965315,23.43479673,10.57124143,-0.888745552,498,31.6,100,0,21.90625,0,1.133
36.791,4.165606817,0,22.52954745,23.42491354,10.54534784,-0.797094566,498,31.6,100,0,21.90625,0,1.133
36.891,4.165606817,0,22.52954745,23.43479673,10.55505794,-0.836942821,498,31.6,100,0,21.90625,0,1.133
36.991,4.165606817,0,22.53944166,23.45456286,10.59066161,-0.781155264,498,31.6,100,0,21.90625,0,1.133
37.091,4.165686553,0,22.53944166,23.46444579,10.54211114,-0.884760726,499,31.6,100,0,21.90625,0,1.133
37.191,4.165646685,0,22.56912378,23.44467984,10.56153133,-0.888745552,499,31.6,100,0,21.90625,0,1.133
37.291,4.165686553,0,22.53944166,23.43479673,10.52269096,-0.836942821,499,31.6,100,0,21.90625,0,1.133
37.391,4.165646685,0,22.52954745,23.44467984,10.56476803,-0.789124915,499,31.6,100,0,21.90625,0,1.133
37.491,4.165606817,0,22.51965315,23.42491354,10.56476803,-0.809049042,499,31.6,100,0,21.90625,0,1.133
37.591,4.165646685,0,22.54933579,23.44467984,10.58418822,-0.896715203,499,31.6,100,0,21.90625,0,1.132
37.691,4.16556695,0,22.51965315,23.43479673,10.56153133,-0.87280625,499,31.6,100,0,21.90625,0,1.132
37.791,4.16556695,0,22.50975876,23.44467984,10.56800473,-0.824988344,499,31.6,100,0,21.90625,0,1.132
37.891,4.165646685,0,22.51965315,23.42491354,10.54858454,-0.797094566,499,31.6,100,0,21.90625,0,1.132
37.991,4.165686553,0,22.49986429,23.45456286,10.56476803,-0.852882123,499,31.6,100,0,21.90625,0,1.132
38.091,4.165646685,0,22.53944166,23.43479673,10.54534784,-0.789124915,499,31.6,100,0,21.90625,0,1.132
38.191,4.165686553,0,22.51965315,23.45456286,10.58418822,-0.864836599,499,31.6,100,0,21.90625,0,1.132
38.291,4.165646685,0,22.52954745,23.42491354,10.55182124,-0.824988344,499,31.6,100,0,21.90625,0,1.132
38.391,4.165686553,0,22.53944166,23.43479673,10.50327077,-0.797094566,499,31.6,100,0,21.90625,0,1.132
38.491,4.165606817,0,22.53944166,23.43479673,10.56153133,-0.884760726,499,31.6,100,0,21.90625,0,1.132
38.591,4.165606817,0,22.52954745,23.44467984,10.53563775,-0.840927646,499,31.6,100,0,21.90625,0,1.132
38.691,4.165646685,0,22.52954745,23.42491354,10.57447812,-0.860851774,499,31.6,100,0,21.90625,0,1.132
38.791,4.165606817,0,22.52954745,23.44467984,10.57771482,-0.836942821,499,31.6,100,0,21.90625,0,1.132
38.891,4.165686553,0,22.51965315,23.45456286,10.54534784,-0.78514009,499,31.6,100,0,21.90625,0,1.132
38.991,4.165686553,0,22.52954745,23.41503025,10.55505794,-0.765215962,499,31.6,100,0,21.90625,0,1.132
39.091,4.165606817,0,22.52954745,23.42491354,10.55182124,-0.876791076,499,31.6,100,0,21.90625,0,1.132
39.191,4.165646685,0,22.53944166,23.46444579,10.53887445,-0.832957995,499,31.6,100,0,21.90625,0,1.132
39.291,4.165646685,0,22.51965315,23.45456286,10.55829463,-0.824988344,500,31.6,100,0,21.90625,0,1.133
39.391,4.165606817,0,22.52954745,23.42491354,10.55182124,-0.813033868,500,31.6,100,0,21.90625,0,1.133
39.491,4.165686553,0,22.50975876,23.42491354,10.51298086,-0.844912472,500,31.6,100,0,21.90625,0,1.133
39.591,4.165606817,0,22.50975876,23.44467984,10.58742492,-0.805064217,500,31.6,100,0,21.90625,0,1.133
39.691,4.165726421,0,22.51965315,23.41503025,10.53563775,-0.876791076,500,31.6,100,0,21.90625,0,1.133
39.791,4.165646685,0,22.52954745,23.44467984,10.53887445,-0.805064217,500,31.6,100,0,21.90625,0,1.133
39.891,4.165686553,0,22.51965315,23.41503025,10.54858454,-0.78514009,500,31.6,100,0,21.90625,0,1.133
39.991,4.165646685,0,22.52954745,23.43479673,10.55182124,-0.864836599,500,31.6,100,0,21.90625,0,1.133
40.091,4.165606817,0,22.52954745,23.47432864,10.54534784,-0.805064217,500,31.6,100,0,21.90625,0,1.133
40.191,4.165606817,0,22.52954745,23.42491354,10.58418822,-0.848897297,500,31.6,100,0,21.90625,0,1.133
40.291,4.165606817,0,22.52954745,23.44467984,10.56153133,-0.856866948,500,31.6,100,0,21.90625,0,1.133
40.391,4.165726421,0,22.53944166,23.42491354,10.58742492,-0.836942821,499,31.6,100,0,21.90625,0,1.133
40.491,4.165686553,0,22.50975876,23.43479673,10.54858454,-0.860851774,499,31.6,100,0,21.90625,0,1.133
40.591,4.165606817,0,22.51965315,23.44467984,10.57771482,-0.884760726,499,31.6,100,0,21.90625,0,1.133
40.691,4.165766289,0,22.51965315,23.40514688,10.54211114,-0.900700028,499,31.6,100,0,21.90625,0,1.133
40.791,4.165606817,0,22.51965315,23.42491354,10.55505794,-0.805064217,499,31.6,100,0,21.90625,0,1.133
40.891,4.165646685,0,22.50975876,23.41503025,10.53240105,-0.932578632,499,31.6,100,0,21.90625,0,1.133
40.991,4.165646685,0,22.54933579,23.44467984,10.57447812,-0.836942821,499,31.6,100,0,21.90625,0,1.133
41.091,4.165686553,0,22.49986429,23.40514688,10.6068451,-0.836942821,499,31.6,100,0,21.90625,0,1.133
41.191,4.165606817,0,22.52954745,23.47432864,10.57124143,-0.797094566,499,31.6,100,0,21.90625,0,1.133
41.291,4.165646685,0,22.50975876,23.42491354,10.52916435,-0.87280625,499,31.6,100,0,21.90625,0,1.133
41.391,4.165726421,0,22.50975876,23.45456286,10.6036084,-0.805064217,499,31.6,100,0,21.90625,0,1.133
41.491,4.165686553,0,22.52954745,23.42491354,10.56476803,-0.896715203,498,31.6,100,0,21.90625,0,1.133
41.591,4.165646685,0,22.50975876,23.41503025,10.52269096,-0.74927666,498,31.6,100,0,21.90625,0,1.133
41.691,4.165606817,0,22.51965315,23.42491354,10.56476803,-0.896715203,498,31.6,100,0,21.90625,0,1.133
41.791,4.165686553,0,22.53944166,23.41503025,10.50327077,-0.836942821,498,31.6,100,0,21.90625,0,1.133
41.891,4.165606817,0,22.51965315,23.42491354,10.58095152,-0.773185613,498,31.6,100,0,21.90625,0,1.133
41.991,4.165646685,0,22.51965315,23.46444579,10.58095152,-0.824988344,498,31.6,100,0,21.90625,0,1.133
42.091,4.165686553,0,22.53944166,23.42491354,10.55182124,-0.908669679,498,31.6,100,0,21.90625,0,1.133
42.191,4.165646685,0,22.52954745,23.42491354,10.58418822,-0.801079391,498,31.6,100,0,21.90625,0,1.133
42.291,4.165686553,0,22.51965315,23.42491354,10.55829463,-0.824988344,498,31.6,100,0,21.90625,0,1.133
42.391,4.165686553,0,22.53944166,23.45456286,10.55505794,-0.777170439,498,31.6,100,0,21.90625,0,1.133
42.491,4.165646685,0,22.50975876,23.44467984,10.55182124,-0.801079391,498,31.6,100,0,21.90625,0,1.133
42.591,4.165686553,0,22.51965315,23.43479673,10.55829463,-0.789124915,496,31.6,100,0,21.90625,0,1.133
42.691,4.165686553,0,22.51965315,23.41503025,10.56800473,-0.852882123,496,31.6,100,0,21.90625,0,1.132
42.791,4.165646685,0,22.52954745,23.43479673,10.6100818,-0.840927646,496,31.6,100,0,21.90625,0,1.132
42.891,4.165646685,0,22.52954745,23.41503025,10.55182124,-0.801079391,496,31.6,100,0,21.90625,0,1.132
42.991,4.165686553,0,22.51965315,23.43479673,10.57124143,-0.82897317,496,31.6,100,0,21.90625,0,1.132
43.091,4.165686553,0,22.51965315,23.41503025,10.56153133,-0.78514009,496,31.6,100,0,21.90625,0,1.132
43.191,4.165606817,0,22.52954745,23.42491354,10.57124143,-0.824988344,496,31.6,100,0,21.90625,0,1.132
43.291,4.165686553,0,22.52954745,23.43479673,10.51945426,-0.840927646,496,31.6,100,0,21.90625,0,1.132
43.391,4.165646685,0,22.50975876,23.40514688,10.56800473,-0.87280625,496,31.6,100,0,21.90625,0,1.132
43.491,4.165646685,0,22.51965315,23.40514688,10.54534784,-0.836942821,496,31.6,100,0,21.90625,0,1.132
43.591,4.165686553,0,22.49986429,23.39526342,10.58418822,-0.797094566,496,31.6,100,0,21.90625,0,1.132
43.691,4.165686553,0,22.53944166,23.40514688,10.58418822,-0.82897317,496,31.6,100,0,21.90625,0,1.132
43.791,4.165686553,0,22.52954745,23.40514688,10.58742492,-0.78514009,496,31.6,100,0,21.90625,0,1.132
43.891,4.165766289,0,22.49986429,23.41503025,10.57771482,-0.805064217,496,31.6,100,0,21.90625,0,1.132
43.991,4.165646685,0,22.53944166,23.41503025,10.55505794,-0.824988344,496,31.6,100,0,21.90625,0,1.132
44.091,4.165686553,0,22.52954745,23.42491354,10.57124143,-0.880775901,496,31.6,100,0,21.90625,0,1.132
44.191,4.165686553,0,22.48996973,23.40514688,10.52592766,-0.793109741,496,31.6,100,0,21.90625,0,1.132
44.291,4.165686553,0,22.51965315,23.40514688,10.56153133,-0.777170439,496,31.6,100,0,21.90625,0,1.132
44.391,4.165646685,0,22.48007508,23.40514688,10.55829463,-0.87280625,496,31.6,100,0,21.90625,0,1.132
44.491,4.165646685,0,22.53944166,23.41503025,10.54858454,-0.824988344,496,31.6,100,0,21.90625,0,1.133
44.591,4.165686553,0,22.52954745,23.43479673,10.55182124,-0.793109741,496,31.6,100,0,21.90625,0,1.133
44.691,4.165646685,0,22.52954745,23.42491354,10.50327077,-0.741307009,496,31.6,100,0,21.90625,0,1.133
44.791,4.165646685,0,22.53944166,23.41503025,10.55829463,-0.840927646,497,31.6,100,0,21.90625,0,1.133
44.891,4.165646685,0,22.51965315,23.40514688,10.53563775,-0.813033868,497,31.6,100,0,21.90625,0,1.133
44.991,4.165606817,0,22.52954745,23.43479673,10.54211114,-0.900700028,497,31.6,100,0,21.90625,0,1.133
45.091,4.165606817,0,22.51965315,23.43479673,10.54534784,-0.821003519,497,31.6,100,0,21.90625,0,1.133
45.191,4.165686553,0,22.50975876,23.41503025,10.59713501,-0.765215962,497,31.6,100,0,21.90625,0,1.133
45.291,4.165726421,0,22.49986429,23.41503025,10.55829463,-0.888745552,497,31.6,100,0,21.90625,0,1.133
45.391,4.165686553,0,22.51965315,23.44467984,10.55182124,-0.793109741,497,31.6,100,0,21.90625,0,1.133
45.491,4.16556695,0,22.52954745,23.40514688,10.55505794,-0.797094566,497,31.6,100,0,21.90625,0,1.133
45.591,4.165646685,0,22.49986429,23.40514688,10.55182124,-0.761231137,497,31.6,100,0,21.90625,0,1.133
45.691,4.165646685,0,22.50975876,23.41503025,10.57771482,-0.801079391,497,31.6,100,0,21.90625,0,1.133
45.791,4.165726421,0,22.51965315,23.40514688,10.56476803,-0.868821425,497,31.6,100,0,21.90625,0,1.133
45.891,4.165646685,0,22.48996973,23.41503025,10.55182124,-0.844912472,499,31.6,100,0,21.90625,0,1.133
45.991,4.165646685,0,22.50975876,23.40514688,10.57447812,-0.817018693,499,31.6,100,0,21.90625,0,1.133
46.091,4.165606817,0,22.50975876,23.40514688,10.54211114,-0.817018693,499,31.6,100,0,21.90625,0,1.132
46.191,4.165726421,0,22.52954745,23.40514688,10.54534784,-0.82897317,499,31.6,100,0,21.90625,0,1.132
46.291,4.165606817,0,22.50975876,23.42491354,10.57447812,-0.769200788,499,31.6,100,0,21.90625,0,1.132
46.391,4.165686553,0,22.49986429,23.42491354,10.54534784,-0.91663933,499,31.6,100,0,21.90625,0,1.132
46.491,4.165726421,0,22.50975876,23.45456286,10.57771482,-0.87280625,499,31.6,100,0,21.90625,0,1.132
46.591,4.165606817,0,22.50975876,23.41503025,10.52269096,-0.797094566,499,31.6,100,0,21.90625,0,1.132
46.691,4.165686553,0,22.52954745,23.42491354,10.57771482,-0.900700028,499,31.6,100,0,21.90625,0,1.132
46.791,4.165646685,0,22.52954745,23.41503025,10.56476803,-0.920624156,499,31.6,100,0,21.90625,0,1.132
46.891,4.165686553,0,22.50975876,23.41503025,10.52269096,-0.753261486,499,31.6,100,0,21.90625,0,1.132
46.991,4.165686553,0,22.51965315,23.39526342,10.56476803,-0.888745552,501,31.6,100,0,21.90625,0,1.132
47.091,4.165646685,0,22.49986429,23.38537987,10.56800473,-0.840927646,501,31.6,100,0,21.90625,0,1.132
47.191,4.165646685,0,22.51965315,23.41503025,10.56476803,-0.765215962,501,31.6,100,0,21.90625,0,1.132
47.291,4.165646685,0,22.53944166,23.41503025,10.57124143,-0.892730377,501,31.6,100,0,21.90625,0,1.132
47.391,4.165646685,0,22.51965315,23.41503025,10.54534784,-0.896715203,501,31.6,100,0,21.90625,0,1.132
47.491,4.165606817,0,22.50975876,23.41503025,10.49356068,-0.777170439,501,31.6,100,0,21.90625,0,1.132
47.591,4.165646685,0,22.49986429,23.42491354,10.55829463,-0.840927646,501,31.6,100,0,21.90625,0,1.132
47.691,4.165646685,0,22.50975876,23.38537987,10.57124143,-0.868821425,501,31.6,100,0,21.90625,0,1.132
47.791,4.16556695,0,22.52954745,23.39526342,10.57771482,-0.836942821,501,31.6,100,0,21.90625,0,1.132
47.891,4.165686553,0,22.53944166,23.40514688,10.53563775,-0.805064217,501,31.6,100,0,21.90625,0,1.132
47.991,4.165686553,0,22.50975876,23.41503025,10.54534784,-0.781155264,501,31.6,100,0,21.90625,0,1.132
48.091,4.165646685,0,22.51965315,23.42491354,10.6036084,-0.824988344,499,31.6,100,0,21.90625,0,1.132
48.191,4.165726421,0,22.51965315,23.40514688,10.55505794,-0.856866948,499,31.6,100,0,21.90625,0,1.132
48.291,4.165686553,0,22.51965315,23.40514688,10.53887445,-0.852882123,499,31.6,100,0,21.90625,0,1.132
48.391,4.165606817,0,22.49986429,23.40514688,10.59066161,-0.840927646,499,31.6,100,0,21.90625,0,1.132
48.491,4.165686553,0,22.52954745,23.40514688,10.54534784,-0.757246311,499,31.6,100,0,21.90625,0,1.132
48.591,4.165606817,0,22.51965315,23.41503025,10.51621756,-0.82897317,499,31.6,100,0,21.90625,0,1.132
48.691,4.165686553,0,22.50975876,23.41503025,10.58742492,-0.864836599,499,31.6,100,0,21.90625,0,1.132
48.791,4.165686553,0,22.52954745,23.41503025,10.51945426,-0.868821425,499,31.6,100,0,21.90625,0,1.132
48.891,4.165686553,0,22.52954745,23.41503025,10.52592766,-0.924608981,499,31.6,100,0,21.90625,0,1.132
48.991,4.165766289,0,22.51965315,23.40514688,10.55829463,-0.813033868,499,31.6,100,0,21.90625,0,1.132
49.091,4.165686553,0,22.49986429,23.39526342,10.56476803,-0.864836599,499,31.6,100,0,21.90625,0,1.132
49.191,4.165726421,0,22.50975876,23.41503025,10.53563775,-0.836942821,497,31.6,100,0,21.90625,0,1.132
49.291,4.165686553,0,22.52954745,23.42491354,10.56476803,-0.725367707,497,31.6,100,0,21.90625,0,1.132
49.391,4.165646685,0,22.50975876,23.40514688,10.51945426,-0.789124915,497,31.6,100,0,21.90625,0,1.132
49.491,4.165726421,0,22.51965315,23.43479673,10.54211114,-0.781155264,497,31.6,100,0,21.90625,0,1.132
49.591,4.165726421,0,22.53944166,23.42491354,10.53887445,-0.896715203,497,31.6,100,0,21.90625,0,1.132
49.691,4.165726421,0,22.50975876,23.42491354,10.53563775,-0.868821425,497,31.6,100,0,21.90625,0,1.133
49.791,4.165606817,0,22.54933579,23.41503025,10.55829463,-0.87280625,497,31.6,100,0,21.90625,0,1.133
49.891,4.165686553,0,22.53944166,23.42491354,10.57124143,-0.809049042,497,31.6,100,0,21.90625,0,1.133
49.991,4.165766289,0,22.51965315,23.40514688,10.55505794,-0.805064217,497,31.6,100,0,21.90625,0,1.133
50.091,4.165646685,0,22.53944166,23.43479673,10.56153133,-0.912654505,497,31.6,100,0,21.90625,0,1.133
50.191,4.165686553,0,22.51965315,23.41503025,10.55182124,-0.797094566,497,31.6,100,0,21.90625,0,1.133
