# ESC Time [s],Cell Temperature [K]
917.902,341.9225417
918.002,341.912957
918.102,341.9033723
918.202,341.9033723
918.302,341.9033723
918.402,341.9321264
918.502,341.8937876
918.602,341.8937876
918.702,341.9033723
918.802,341.8842029
918.902,341.8746181
919.002,341.8842029
919.102,341.8554486
919.202,341.8650334
919.302,341.8650334
919.402,341.8650334
919.502,341.8554486
919.602,341.8554486
919.702,341.836279
919.802,341.836279
919.902,341.836279
920.002,341.836279
920.102,341.836279
920.202,341.8075245
920.302,341.836279
920.402,341.8171093
920.502,341.8266942
920.602,341.8266942
920.702,341.8266942
920.802,341.8171093
920.902,341.7787698
921.002,341.7883547
921.102,341.7979396
921.202,341.7883547
921.302,341.7787698
921.402,341.7883547
921.502,341.7595999
921.602,341.74043
921.702,341.7787698
921.802,341.7691849
921.902,341.7595999
922.002,341.7691849
922.102,341.7595999
922.202,341.750015
922.302,341.730845
922.402,341.74043
922.502,341.730845
922.602,341.730845
922.702,341.7595999
922.802,341.7020899
922.902,341.74043
923.002,341.74043
923.102,341.72126
923.202,341.74043
923.302,341.7020899
923.402,341.7020899
923.502,341.711675
923.602,341.711675
923.702,341.7020899
923.802,341.7020899
923.902,341.6829198
924.002,341.6733347
924.102,341.6733347
924.202,341.7020899
924.302,341.6829198
924.402,341.6925049
924.502,341.6637496
924.602,341.6637496
924.702,341.6637496
924.802,341.6637496
924.902,341.6445793
925.002,341.6445793
925.102,341.6541645
925.202,341.6158238
925.302,341.6445793
925.402,341.6349942
925.502,341.6349942
925.602,341.6445793
925.702,341.5966534
925.802,341.6158238
925.902,341.625409
926.002,341.6158238
926.102,341.5870682
926.202,341.5966534
926.302,341.5870682
926.402,341.5870682
926.502,341.5774829
926.602,341.5774829
926.702,341.5678976
926.802,341.5870682
926.902,341.548727
927.002,341.5870682
927.102,341.548727
927.202,341.5295564
927.302,341.5391417
927.402,341.5391417
927.502,341.5103856
927.602,341.548727
927.702,341.519971
927.802,341.5391417
927.902,341.519971
928.002,341.5008002
928.102,341.4912148
928.202,341.5008002
928.302,341.4912148
928.402,341.5103856
928.502,341.4816294
928.602,341.452873
928.702,341.4912148
928.802,341.4816294
928.902,341.4624585
929.002,341.472044
929.102,341.452873
929.202,341.4241165
929.302,341.4432875
929.402,341.433702
929.502,341.4432875
929.602,341.433702
929.702,341.4049454
929.802,341.3953598
929.902,341.4049454
930.002,341.3761886
930.102,341.4145309
930.202,341.3953598
930.302,341.3953598
930.402,341.3953598
930.502,341.3857742
930.602,341.3761886
930.702,341.3761886
930.802,341.3857742
930.902,341.366603
931.002,341.366603
931.102,341.3570173
931.202,341.337846
931.302,341.366603
931.402,341.3474317
931.502,341.3474317
931.602,341.3474317
931.702,341.3570173
931.802,341.337846
931.902,341.3474317
932.002,341.337846
932.102,341.3186745
932.202,341.2995031
932.302,341.3090888
932.402,341.3090888
932.502,341.2995031
932.602,341.3186745
932.702,341.3090888
932.802,341.2995031
932.902,341.2803315
933.002,341.2899173
933.102,341.2707457
933.202,341.2611599
933.302,341.2803315
933.402,341.251574
933.502,341.2899173
933.602,341.2611599
933.702,341.2707457
933.802,341.2611599
933.902,341.2611599
934.002,341.251574
934.102,341.2611599
934.202,341.251574
934.302,341.2611599
934.402,341.251574
934.502,341.251574
934.602,341.2324023
934.702,341.251574
934.802,341.2324023
934.902,341.2132305
935.002,341.2419882
935.102,341.2419882
935.202,341.2036446
935.302,341.2228164
935.402,341.2132305
935.502,341.2036446
935.602,341.2036446
935.702,341.1940586
935.802,341.1748867
935.902,341.2036446
936.002,341.1940586
936.102,341.1844726
936.202,341.1940586
936.302,341.1844726
936.402,341.1844726
936.502,341.1940586
936.602,341.1653007
936.702,341.1940586
936.802,341.1844726
936.902,341.2036446
937.002,341.1748867
937.102,341.1365426
937.202,341.1653007
937.302,341.1653007
937.402,341.1557146
937.502,341.1557146
937.602,341.1557146
937.702,341.1269565
937.802,341.1461286
937.902,341.1461286
938.002,341.1269565
938.102,341.1365426
938.202,341.1173704
938.302,341.1077843
938.402,341.1269565
938.502,341.1173704
938.602,341.1269565
938.702,341.1461286
938.802,341.1077843
938.902,341.0981982
939.002,341.0981982
939.102,341.1173704
939.202,341.0981982
939.302,341.0981982
939.402,341.1077843
939.502,341.088612
939.602,341.0790259
939.702,341.088612
939.802,341.0694397
939.902,341.0694397
940.002,341.0598535
940.102,341.0502673
940.202,341.0694397
940.302,341.0694397
940.402,341.0790259
940.502,341.0598535
940.602,341.0598535
940.702,341.0598535
940.802,341.0598535
940.902,341.0598535
941.002,341.0694397
941.102,341.0502673
941.202,341.0790259
941.302,341.040681
941.402,341.0215085
941.502,341.040681
941.602,341.0310948
941.702,341.0215085
941.802,341.0502673
941.902,341.0215085
942.002,341.0215085
942.102,341.0119222
942.202,341.0215085
942.302,340.9927496
942.402,341.0119222
942.502,340.9927496
942.602,340.9927496
942.702,341.0310948
942.802,340.9735769
942.902,340.9831632
943.002,340.9927496
943.102,340.9831632
943.202,340.9544041
943.302,340.9735769
943.402,340.9831632
943.502,340.9735769
943.602,340.9735769
943.702,340.9735769
943.802,340.9639905
943.902,340.9735769
944.002,340.9544041
944.102,340.9544041
944.202,340.9544041
944.302,340.9352312
944.402,340.9544041
944.502,340.9544041
944.602,340.9256448
944.702,340.9352312
944.802,340.9448177
944.902,340.9256448
945.002,340.9160583
945.102,340.9064718
945.202,340.9160583
945.302,340.9064718
945.402,340.8872988
945.502,340.8968853
945.602,340.8968853
945.702,340.8968853
945.802,340.8872988
945.902,340.8968853
946.002,340.8872988
946.102,340.8872988
946.202,340.8681257
946.302,340.8489525
946.402,340.8777122
946.502,340.8681257
946.602,340.8777122
946.702,340.8585391
946.802,340.8393659
946.902,340.8681257
947.002,340.8585391
947.102,340.8681257
947.202,340.8585391
947.302,340.8393659
947.402,340.8297792
947.502,340.8201926
947.602,340.8297792
947.702,340.8585391
947.802,340.8393659
947.902,340.8201926
948.002,340.8106059
948.102,340.7914325
948.202,340.7818458
948.302,340.8106059
948.402,340.8201926
948.502,340.8106059
948.602,340.8201926
948.702,340.8010192
948.802,340.7818458
948.902,340.7914325
949.002,340.7818458
949.102,340.7818458
949.202,340.7818458
949.302,340.7818458
949.402,340.7434986
949.502,340.7530854
949.602,340.7626722
949.702,340.7626722
949.802,340.7434986
949.902,340.7434986
950.002,340.7530854
950.102,340.7339118
950.202,340.772259
950.302,340.7339118
950.402,340.7434986
950.502,340.7434986
950.602,340.7147381
950.702,340.7147381
950.802,340.7339118
950.902,340.7147381
951.002,340.724325
951.102,340.7051512
951.202,340.6763904
951.302,340.6859774
951.402,340.6859774
951.502,340.6859774
951.602,340.6859774
951.702,340.6859774
951.802,340.6955643
951.902,340.6955643
952.002,340.6859774
952.102,340.6476295
952.202,340.6572165
952.302,340.6668035
952.402,340.6476295
952.502,340.6572165
952.602,340.6668035
952.702,340.6380425
952.802,340.6572165
952.902,340.6572165
953.002,340.6284554
953.102,340.6572165
953.202,340.6380425
953.302,340.6476295
953.402,340.6188684
953.502,340.6188684
953.602,340.6188684
953.702,340.5901071
953.802,340.5996942
953.902,340.6092813
954.002,340.6284554
954.102,340.5901071
954.202,340.5709328
954.302,340.6188684
954.402,340.5901071
954.502,340.5709328
954.602,340.58052
954.702,340.5996942
954.802,340.58052
954.902,340.5421712
955.002,340.5709328
955.102,340.5709328
955.202,340.5517585
955.302,340.5517585
955.402,340.532584
955.502,340.5517585
955.602,340.5517585
955.702,340.5421712
955.802,340.532584
955.902,340.5517585
956.002,340.532584
956.102,340.532584
956.202,340.532584
956.302,340.532584
956.402,340.5134095
956.502,340.5134095
956.602,340.5229968
956.702,340.5134095
956.802,340.4942349
956.902,340.4846476
957.002,340.5134095
957.102,340.5134095
957.202,340.4942349
957.302,340.4750602
957.402,340.4750602
957.502,340.4942349
957.602,340.4942349
957.702,340.4654729
957.802,340.4750602
957.902,340.4846476
958.002,340.4750602
958.102,340.4462981
958.202,340.4654729
958.302,340.4462981
958.402,340.4271232
958.502,340.4367106
958.602,340.4462981
958.702,340.4654729
958.802,340.4271232
958.902,340.4271232
959.002,340.4271232
959.102,340.4271232
959.202,340.4175357
959.302,340.4271232
959.402,340.4271232
959.502,340.4175357
959.602,340.3983607
959.702,340.3983607
959.802,340.3983607
959.902,340.3887732
960.002,340.4175357
960.102,340.3791857
960.202,340.3983607
960.302,340.4079482
960.402,340.3983607
960.502,340.3791857
960.602,340.3504229
960.702,340.3504229
960.802,340.3983607
960.902,340.3600105
961.002,340.3600105
961.102,340.3504229
961.202,340.3600105
961.302,340.3408353
961.402,340.3695981
961.502,340.3600105
961.602,340.3408353
961.702,340.3600105
961.802,340.3312477
961.902,340.3408353
962.002,340.3312477
962.102,340.32166
962.202,340.3120723
962.302,340.3024846
962.402,340.2833091
962.502,340.3024846
962.602,340.3024846
962.702,340.3024846
962.802,340.3120723
962.902,340.3024846
963.002,340.3024846
963.102,340.3120723
963.202,340.2928969
963.302,340.2928969
963.402,340.2737214
963.502,340.2545458
963.602,340.2833091
963.702,340.2737214
963.802,340.2641336
963.902,340.244958
964.002,340.2641336
964.102,340.244958
964.202,340.244958
964.302,340.244958
964.402,340.244958
964.502,340.244958
964.602,340.2353701
964.702,340.2257822
964.802,340.2257822
964.902,340.2257822
965.002,340.2161944
965.102,340.2257822
965.202,340.2066065
965.302,340.2161944
965.402,340.2066065
965.502,340.1970185
965.602,340.1970185
965.702,340.1874306
965.802,340.1970185
965.902,340.1970185
966.002,340.1874306
966.102,340.1778426
966.202,340.1874306
966.302,340.1586666
966.402,340.1778426
966.502,340.1778426
966.602,340.1874306
966.702,340.1490786
966.802,340.1490786
966.902,340.1682546
967.002,340.1394905
967.102,340.1299025
967.202,340.1490786
967.302,340.1490786
967.402,340.1394905
967.502,340.1299025
967.602,340.1107263
967.702,340.1203144
967.802,340.1011382
967.902,340.1299025
968.002,340.1203144
968.102,340.1107263
968.202,340.1011382
968.302,340.1011382
968.402,340.1011382
968.502,340.1107263
968.602,340.1011382
968.702,340.1107263
968.802,340.09155
968.902,340.09155
969.002,340.0819618
969.102,340.0531972
969.202,340.09155
969.302,340.0723736
969.402,340.0723736
969.502,340.0627854
969.602,340.0627854
969.702,340.09155
969.802,340.0627854
969.902,340.0531972
970.002,340.0531972
970.102,340.0531972
970.202,340.0340207
970.302,340.0244324
970.402,340.0244324
970.502,340.0436089
970.602,340.0436089
970.702,340.0340207
970.802,340.0148441
970.902,340.0244324
971.002,340.0148441
971.102,339.986079
971.202,340.0052557
971.302,339.986079
971.402,339.9956674
971.502,339.9764906
971.602,339.9764906
971.702,339.9956674
971.802,339.986079
971.902,339.986079
972.002,339.986079
972.102,339.9477253
972.202,339.9764906
972.302,339.9573137
972.402,339.9573137
972.502,339.9669022
972.602,339.9764906
972.702,339.9573137
972.802,339.9573137
972.902,339.9573137
973.002,339.9381368
973.102,339.9381368
973.202,339.9381368
973.302,339.9381368
973.402,339.9285483
973.502,339.9189598
973.602,339.9093712
973.702,339.9285483
973.802,339.9189598
973.902,339.8997826
974.002,339.8806054
974.102,339.8901941
974.202,339.9189598
974.302,339.8997826
974.402,339.8614282
974.502,339.8997826
974.602,339.8997826
974.702,339.8997826
974.802,339.8806054
974.902,339.8710168
975.002,339.8806054
975.102,339.8422508
975.202,339.8518395
975.302,339.8806054
975.402,339.8710168
975.502,339.8518395
975.602,339.8422508
975.702,339.8422508
975.802,339.8326621
975.902,339.8422508
976.002,339.8614282
976.102,339.8518395
976.202,339.8422508
976.302,339.8326621
976.402,339.8230734
976.502,339.8038958
976.602,339.8230734
976.702,339.8230734
976.802,339.794307
976.902,339.794307
977.002,339.794307
977.102,339.8038958
977.202,339.8038958
977.302,339.7847182
977.402,339.7751294
977.502,339.7847182
977.602,339.7847182
977.702,339.7751294
977.802,339.7847182
977.902,339.7463627
978.002,339.7655405
978.102,339.7847182
978.202,339.7751294
978.302,339.7463627
978.402,339.7655405
978.502,339.7559516
978.602,339.7463627
978.702,339.7463627
978.802,339.7271848
978.902,339.7271848
979.002,339.7367738
979.102,339.6984178
979.202,339.7175959
979.302,339.7175959
979.402,339.7080069
979.502,339.6888288
979.602,339.6984178
979.702,339.7175959
979.802,339.6888288
979.902,339.7175959
980.002,339.6888288
980.102,339.6984178
980.202,339.6888288
980.302,339.7080069
980.402,339.6888288
980.502,339.6792398
980.602,339.6792398
980.702,339.6696507
980.802,339.6888288
980.902,339.6792398
981.002,339.6504725
981.102,339.6504725
981.202,339.6888288
981.302,339.6888288
981.402,339.6504725
981.502,339.6600616
981.602,339.6408833
981.702,339.6408833
981.802,339.6408833
981.902,339.621705
982.002,339.6312941
982.102,339.6312941
982.202,339.6121158
982.302,339.621705
982.402,339.6312941
982.502,339.5929373
982.602,339.6312941
982.702,339.5929373
982.802,339.6121158
982.902,339.6312941
983.002,339.5929373
983.102,339.6121158
983.202,339.5737587
983.302,339.5641694
983.402,339.5929373
983.502,339.5641694
983.602,339.5737587
983.702,339.583348
983.802,339.5737587
983.902,339.5449907
984.002,339.55458
984.102,339.5641694
984.202,339.55458
984.302,339.55458
984.402,339.55458
984.502,339.5354013
984.602,339.5449907
984.702,339.5258119
984.802,339.5354013
984.902,339.5258119
985.002,339.5258119
985.102,339.506633
985.202,339.5354013
985.302,339.5162225
985.402,339.487454
985.502,339.4970435
985.602,339.4970435
985.702,339.5162225
985.802,339.506633
985.902,339.487454
986.002,339.5162225
986.102,339.4970435
986.202,339.487454
986.302,339.487454
986.402,339.4970435
986.502,339.4778645
986.602,339.468275
986.702,339.4778645
986.802,339.4778645
986.902,339.4586854
987.002,339.4395062
987.102,339.4778645
987.202,339.4586854
987.302,339.4395062
987.402,339.4490958
987.502,339.4395062
987.602,339.4395062
987.702,339.4395062
987.802,339.4395062
987.902,339.4395062
988.002,339.4395062
988.102,339.4107373
988.202,339.4011476
988.302,339.420327
988.402,339.3915579
988.502,339.4011476
988.602,339.4011476
988.702,339.4011476
988.802,339.3915579
988.902,339.3627886
989.002,339.4011476
989.102,339.3915579
989.202,339.3819681
989.302,339.3915579
989.402,339.3723784
989.502,339.3915579
989.602,339.3723784
989.702,339.3819681
989.802,339.3627886
989.902,339.343609
990.002,339.3627886
990.102,339.3723784
990.202,339.343609
990.302,339.3340191
990.402,339.3627886
990.502,339.3627886
990.602,339.3340191
990.702,339.343609
990.802,339.3531988
990.902,339.3340191
991.002,339.3148393
991.102,339.2956595
991.202,339.3148393
991.302,339.3148393
991.402,339.3052494
991.502,339.2956595
991.602,339.2956595
991.702,339.2956595
991.802,339.2860695
991.902,339.2956595
992.002,339.2764795
992.102,339.2860695
992.202,339.3052494
992.302,339.2860695
992.402,339.2572995
992.502,339.2764795
992.602,339.2956595
992.702,339.2668895
992.802,339.2572995
992.902,339.2668895
993.002,339.2477094
993.102,339.2764795
993.202,339.2381194
993.302,339.2189391
993.402,339.2572995
993.502,339.2572995
993.602,339.2477094
993.702,339.2189391
993.802,339.209349
993.902,339.2381194
994.002,339.209349
994.102,339.209349
994.202,339.209349
994.302,339.2285293
994.402,339.1997588
994.502,339.1901686
994.602,339.2285293
994.702,339.1901686
994.802,339.1997588
994.902,339.1901686
995.002,339.1901686
995.102,339.1901686
995.202,339.1709882
995.302,339.1805784
995.402,339.1518076
995.502,339.1709882
995.602,339.1805784
995.702,339.1805784
995.802,339.1613979
995.902,339.1518076
996.002,339.1230367
996.102,339.1134463
996.202,339.132627
996.302,339.132627
996.402,339.132627
996.502,339.1422173
996.602,339.084675
996.702,339.132627
996.802,339.1038559
996.902,339.1038559
997.002,339.1134463
997.102,339.1038559
997.202,339.0750845
997.302,339.1038559
997.402,339.1134463
997.502,339.0654941
997.602,339.0942655
997.702,339.0750845
997.802,339.0942655
997.902,339.084675
998.002,339.0942655
998.102,339.0654941
998.202,339.0654941
998.302,339.0750845
998.402,339.046313
998.502,339.046313
998.602,339.0750845
998.702,339.046313
998.802,339.0559035
998.902,339.046313
999.002,339.0271319
999.102,339.0367224
999.202,339.0271319
999.302,339.0367224
999.402,339.0271319
999.502,339.046313
999.602,339.0559035
999.702,339.0175413
999.802,339.0271319
999.902,339.0175413
1000.002,339.0079506
1000.102,338.99836
1000.202,339.0079506
1000.302,339.0367224
1000.402,338.99836
1000.502,338.9791786
1000.602,338.9791786
1000.702,338.9791786
1000.802,338.9791786
1000.902,338.99836
1001.002,338.9599971
1001.102,338.99836
1001.202,338.9791786
1001.302,338.9504064
1001.402,338.9504064
1001.502,338.9599971
1001.602,338.9504064
1001.702,338.9504064
1001.802,338.9312247
1001.902,338.9312247
1002.002,338.9599971
1002.102,338.9599971
1002.202,338.9408156
1002.302,338.9408156
1002.402,338.9312247
1002.502,338.9216339
1002.602,338.9408156
1002.702,338.9216339
1002.802,338.9312247
1002.902,338.9024521
1003.002,338.8928612
1003.102,338.9024521
